market,source_id,gate,horizon,window,dates,picks,scored,missing,truncated,censored,delisted_or_gap,n_unc,mean_ret_unc,median_ret_unc,win_rate_unc,mean_excess_unc,excess_t_unc,excess_win_rate_unc,mean_ret,median_ret,win_rate,p10,p90,t_stat,mean_excess,median_excess,excess_win_rate,excess_t,mean_ret_strict,mean_mfe,mean_mae,mean_hl_mfe,mean_hl_mae,mean_pool,mean_gated
kr,kr.steady_dividend,none,5,recent,14,140,140,0,30,30,0,110,0.008521649738088102,0.0178022050571069,0.6363636363636364,-0.03408360701524518,-5.400243148950253,0.3181818181818182,0.0012508914249779845,0.0013116023049798,0.5142857142857142,-0.047567567567567484,0.07516807911996463,0.22365123546127844,-0.024142714278723984,-0.009802540929819099,0.42142857142857143,-4.423970093781911,0.008521649738088102,0.02548075585905175,-0.019789725476180037,0.04116632214374542,-0.03697543458273684,61.57142857142857,61.57142857142857
kr,kr.steady_dividend,none,20,earlier,36,360,360,0,40,40,0,320,-0.020644565458638124,-0.0128510758963605,0.415625,0.06525286302516044,12.879243953861625,0.759375,-0.01918641825258628,-0.0095141159295128,0.4361111111111111,-0.14041666841467154,0.07264114887007714,-4.551622267370078,0.049023949317932136,0.05241268641054334,0.6972222222222222,9.192744222105775,-0.020644565458638124,0.04556668510178241,-0.0699071503775617,0.06546301274576313,-0.08742245297103787,48.44444444444444,48.44444444444444
kr,kr.steady_dividend,none,20,recent,14,140,140,0,140,140,0,0,,,,,,,-0.023886821554631083,-0.0087923164398921,0.37857142857142856,-0.1869403973509933,0.06743696061303603,-3.375045677403655,-0.027747548195857914,0.0029791271387928503,0.5142857142857142,-3.537252500519082,,0.03401934919547551,-0.041346352839690285,0.05279900009539478,-0.057509264513530924,61.57142857142857,61.57142857142857
kr,kr.top_gainers,A_strong,5,earlier,3,4,4,0,0,0,0,4,0.028291675244462598,0.0239241450981256,0.75,-0.0016867761975913748,-0.05509696379563529,0.75,0.028291675244462598,0.0239241450981256,0.75,-0.00762159708015815,0.06769897168615296,1.3018209855209306,-0.0016867761975913748,0.0144656056987515,0.75,-0.05509696379563529,0.028291675244462598,0.03322531881564497,-0.026138068848676997,0.05002732174754722,-0.037270616048644824,100.0,1.5
kr,kr.top_gainers,A_strong,5,recent,1,1,1,0,1,1,0,0,,,,,,,0.0177142857142857,0.0177142857142857,1.0,0.0177142857142857,0.0177142857142857,,0.05478928046979489,0.05478928046979489,1.0,,,0.0177142857142857,-0.0171428571428571,0.0771428571428571,-0.042,100.0,1.0
kr,kr.top_gainers,A_strong,20,earlier,3,4,4,0,1,1,0,3,0.057719561581842806,0.0676855895196506,0.6666666666666666,0.15011531857019697,4.648816620058611,1.0,0.03501666187924663,0.023676116566312654,0.5,-0.02926443297608692,0.10837019298492737,0.9299974417826011,0.08027662933604447,0.13018788173943335,0.75,1.0925480077535796,0.057719561581842806,0.10670036628558052,-0.030280879294950973,0.12390370756175803,-0.04071137958692548,100.0,1.5
kr,kr.top_gainers,A_strong,20,recent,1,1,1,0,1,1,0,0,,,,,,,0.0177142857142857,0.0177142857142857,1.0,0.0177142857142857,0.0177142857142857,,0.05478928046979489,0.05478928046979489,1.0,,,0.0177142857142857,-0.0171428571428571,0.0771428571428571,-0.042,100.0,1.0
kr,kr.top_gainers,B_moderate2,5,earlier,17,52,52,0,0,0,0,52,-0.006390457855498916,-0.0017925594991863498,0.4807692307692308,-0.018931737838980372,-1.3398061872356553,0.34615384615384615,-0.006390457855498916,-0.0017925594991863498,0.4807692307692308,-0.11805435720448658,0.11095033537890676,-0.38641477010387887,-0.018931737838980372,-0.0323625174626975,0.34615384615384615,-1.3398061872356553,-0.006390457855498916,0.04739432223381397,-0.043084292798889,0.09260593959657543,-0.07010483032854899,100.0,4.884615384615385
kr,kr.top_gainers,B_moderate2,5,recent,3,3,3,0,1,1,0,2,0.1591618844254638,0.1591618844254638,1.0,0.021501775118152253,0.17568077559899253,0.5,0.1120126848550711,0.0708661417322835,1.0,0.028344656917885264,0.212139330041372,1.6131116345864687,0.03259761023536647,0.05478928046979489,0.6666666666666666,0.45572940220303354,0.1591618844254638,0.14817087694546652,0.0099488802491605,0.19603051248320158,-0.027863879792079438,100.0,1.0
kr,kr.top_gainers,B_moderate2,20,earlier,17,52,52,0,11,11,0,41,-0.04005560970060861,-0.0203333563870253,0.4634146341463415,0.0090635848027783,0.38082622952044165,0.4634146341463415,-0.033004889964108663,-0.03566702318048095,0.4230769230769231,-0.18709095156284777,0.12531671554252186,-1.957089016118582,-0.01285660750774569,-0.043579493034542546,0.40384615384615385,-0.6314254141020194,-0.04005560970060861,0.08841386437320997,-0.1195909004378162,0.13335472763691805,-0.1439590849293553,100.0,4.884615384615385
kr,kr.top_gainers,B_moderate2,20,recent,3,3,3,0,3,3,0,0,,,,,,,0.10474265162747746,0.0405814657783161,1.0,0.02228772172709178,0.2128620558675277,1.3803278020334242,0.03382318643846243,0.05478928046979489,0.6666666666666666,0.35843414462391837,,0.17969055171884477,0.006920412653763766,0.21071977801992473,-0.027863879792079438,100.0,1.0
kr,kr.top_gainers,none,5,earlier,36,360,360,0,1,0,1,360,-0.0749410029734229,-0.14955966019795805,0.28888888888888886,-0.051942978706917414,-3.0234933339444856,0.3277777777777778,-0.0749410029734229,-0.14955966019795805,0.28888888888888886,-0.34940735365263664,0.1817028344996431,-4.344580543303139,-0.051942978706917414,-0.11706930297895404,0.3277777777777778,-3.0234933339444856,-0.07506897234103689,0.10414040368272766,-0.17972036478957412,0.2793556951095636,-0.22169226293657007,100.0,100.0
kr,kr.top_gainers,none,5,recent,15,150,150,0,40,40,0,110,-0.0013867752463653546,-0.0303336817239598,0.45454545454545453,-0.043992031999698644,-1.9314605723284588,0.35454545454545455,-0.01584069514264862,-0.04168712918596775,0.41333333333333333,-0.25205821764442443,0.2822565386755703,-0.8922510756571581,-0.03764964145050052,-0.05845364356751971,0.37333333333333335,-2.1290971357609108,-0.0013867752463653546,0.07259348652021166,-0.08197680502717228,0.20623737685052154,-0.12678248752292562,100.0,100.0
kr,kr.top_gainers,none,20,earlier,36,360,360,0,41,40,1,320,-0.14942978691793854,-0.23792693379044344,0.190625,-0.06353235843414,-1.914654606300869,0.265625,-0.1469988729992048,-0.22928950854146465,0.20277777777777778,-0.4927639147628852,0.15217520533922305,-4.91400902881986,-0.0787885054286864,-0.15793060561349298,0.2611111111111111,-2.6205467457542446,-0.14980730976094148,0.23868845246396944,-0.3167167734347834,0.4296373329757468,-0.34803136056043826,100.0,100.0
kr,kr.top_gainers,none,20,recent,15,150,150,0,150,150,0,0,,,,,,,-0.028917495897404326,-0.0453292216495757,0.36666666666666664,-0.2552322004236898,0.22998279816513742,-1.5916613944087126,-0.030629088413612754,-0.0532380631411814,0.37333333333333335,-1.7000434859901006,,0.11410421676003535,-0.11396177436223821,0.25872680668660464,-0.15408311466328195,100.0,100.0
kr,kr.top_losers,A_strong,5,earlier,6,11,11,0,0,0,0,11,-0.025922822596309847,-0.0123456790123457,0.45454545454545453,0.030906056207020752,1.9424095737016085,0.8181818181818182,-0.025922822596309847,-0.0123456790123457,0.45454545454545453,-0.1216848673946957,0.0096599690880989,-1.100123345767543,0.030906056207020752,0.0330822480449049,0.8181818181818182,1.9424095737016085,-0.025922822596309847,0.015094614951126973,-0.037192659349822084,0.03660963816861279,-0.04999095158505755,100.0,3.0
kr,kr.top_losers,A_strong,5,recent,2,7,7,0,2,2,0,5,-0.0065431530701415205,-0.0062541145490454,0.0,-0.07396613775880453,-37.63759899789377,0.0,-0.0011078936526240858,-0.0057218309859154,0.2857142857142857,-0.00958691298598652,0.011252032756041785,-0.27745814788679035,-0.04115965836336936,-0.07314481567457841,0.2857142857142857,-1.935818860621782,-0.0065431530701415205,0.0067188745759477865,-0.0013430107409340573,0.012129695218809843,-0.01107914637373133,100.0,4.142857142857143
kr,kr.top_losers,A_strong,20,earlier,6,11,11,0,0,0,0,11,-0.0523630042074436,-0.0032362459546925,0.45454545454545453,-0.030416461922929548,-0.9478089010141051,0.5454545454545454,-0.0523630042074436,-0.0032362459546925,0.45454545454545453,-0.2457098283931357,0.0162127107652398,-1.4448798489062862,-0.030416461922929548,0.0017822509301868,0.5454545454545454,-0.9478089010141051,-0.0523630042074436,0.020704190610638162,-0.1081051541422923,0.0410565568740528,-0.12252175245858997,100.0,3.0
kr,kr.top_losers,A_strong,20,recent,2,7,7,0,7,7,0,0,,,,,,,-0.003147682920290214,0.0028436018957345,0.5714285714285714,-0.02490588693451024,0.011855056746770884,-0.41219272609521995,-0.046416591873383324,-0.0690833847322155,0.2857142857142857,-1.979558776756659,,0.010195390574998558,-0.007411722219813928,0.01472275901897027,-0.016954641992246472,100.0,4.142857142857143
kr,kr.top_losers,B_moderate2,5,earlier,35,283,283,0,0,0,0,283,-0.007872286378996386,-0.0084680523479599,0.45936395759717313,0.011740616275755358,2.1791804552968914,0.5724381625441696,-0.007872286378996386,-0.0084680523479599,0.45936395759717313,-0.13846809537212013,0.1256090908035703,-1.1386921001030668,0.011740616275755358,0.013655344023972699,0.5724381625441696,2.1791804552968914,-0.007872286378996386,0.05587975185931674,-0.07021949266389703,0.1069451497639288,-0.10197227846302477,100.0,11.3886925795053
kr,kr.top_losers,B_moderate2,5,recent,13,58,58,0,16,16,0,42,0.058232700821701275,0.0066794337809103505,0.5238095238095238,5.642698827551694e-06,0.0003272254480851049,0.35714285714285715,0.037283846558714806,0.0047882771437365995,0.5172413793103449,-0.05268893560295316,0.1353598484848485,2.1181526937017643,0.002984270097159011,-0.012943191796181247,0.43103448275862066,0.22545180730072062,0.058232700821701275,0.05728952371363041,0.005163392058030541,0.07770129227782288,-0.021444277479956562,100.0,7.931034482758621
kr,kr.top_losers,B_moderate2,20,earlier,35,283,283,0,23,23,0,260,-0.07713213082520988,-0.09170236395367284,0.27692307692307694,0.002860897222586465,0.15331325433927276,0.43846153846153846,-0.06124180334918577,-0.077027027027027,0.31095406360424027,-0.2841171861562864,0.1387917002550879,-3.3572646757541738,0.005566154056837425,-0.019785649348371598,0.45229681978798586,0.3216337250053547,-0.07713213082520988,0.12117211247658988,-0.19806397055870928,0.17253730999539646,-0.22768224920749242,100.0,11.3886925795053
kr,kr.top_losers,B_moderate2,20,recent,13,58,58,0,58,58,0,0,,,,,,,0.030430204668732242,-0.0030429215609864496,0.4482758620689655,-0.0548158307070807,0.18000145338274828,1.6844958066238749,0.009997481916651847,-0.0056960883392591,0.4827586206896552,0.7421338539362344,,0.08307191652578662,-0.004648164129447308,0.1069771085141456,-0.030993711364784314,100.0,7.931034482758621
kr,kr.top_losers,none,5,earlier,36,360,360,0,0,0,0,360,-0.0040213091826650366,-0.057506317809572605,0.33611111111111114,0.018976715083840447,0.6070290737810561,0.41944444444444445,-0.0040213091826650366,-0.057506317809572605,0.33611111111111114,-0.2643004091967535,0.2505204708058278,-0.128615016604182,0.018976715083840447,-0.038040279751201646,0.41944444444444445,0.6070290737810561,-0.0040213091826650366,0.12495405458650223,-0.1300111200853896,0.2311017591415599,-0.18165629646056544,100.0,100.0
kr,kr.top_losers,none,5,recent,15,150,150,0,40,40,0,110,0.016704309296963014,0.005972222222222099,0.5272727272727272,-0.025900947456370272,-1.4517168929060482,0.45454545454545453,0.010435059134672268,-0.01615704250284155,0.4666666666666667,-0.1954274993299383,0.2683221121923706,0.6412243640903659,-0.01137388717317963,-0.014950243823529401,0.4666666666666667,-0.7559206208748166,0.016704309296963014,0.08630679647307167,-0.05008437200869114,0.15871829199233817,-0.09650637175537416,100.0,100.0
kr,kr.top_losers,none,20,earlier,36,360,360,0,44,40,4,320,-0.07104244463434271,-0.16126857730849725,0.271875,0.014854983849455838,0.3117903354319266,0.40625,-0.05852338089216358,-0.1382761869964039,0.2972222222222222,-0.4811858172133327,0.23873365788309023,-1.3799473937566087,0.009686986678354811,-0.06195460262206816,0.39166666666666666,0.22752141531334702,-0.06936030496382976,0.27383687261858225,-0.28423815033332706,0.39576087552610434,-0.32334426440290703,100.0,100.0
kr,kr.top_losers,none,20,recent,15,150,150,0,150,150,0,0,,,,,,,0.013760423333647603,-0.043540051679586494,0.38,-0.20135039090262963,0.32893755012378384,0.6836422804174516,0.012048830817439174,-0.02395664127529365,0.44666666666666666,0.6487042452391892,,0.13216185461202198,-0.08181060912035887,0.21475780861358454,-0.12392770698778499,100.0,100.0
kr,kr.trade_amount,A_strong,5,earlier,17,27,27,0,0,0,0,27,0.011068233145731939,0.0005436848944344,0.5185185185185185,0.02278820888442081,1.7449537127145012,0.7037037037037037,0.011068233145731939,0.0005436848944344,0.5185185185185185,-0.02857164103347486,0.09941520801519499,1.1234191659190238,0.02278820888442081,0.0271672166322693,0.7037037037037037,1.7449537127145012,0.011068233145731939,0.0236859591963192,-0.02826306403428548,0.033586516395252265,-0.037570330614531855,100.0,2.111111111111111
kr,kr.trade_amount,A_strong,5,recent,2,4,4,0,4,4,0,0,,,,,,,-0.011717652849725549,-0.013639513850928351,0.25,-0.02236973226096321,0.0004719153624743533,-1.7535951377893255,0.018833309764688576,0.01473677138312075,1.0,3.5109996758808455,,-0.008244787504291199,-0.011717652849725549,-0.0021105856376166,-0.021458649233603473,100.0,2.5
kr,kr.trade_amount,A_strong,20,earlier,17,27,27,0,11,11,0,16,0.003690528855091681,0.0022471050021105003,0.5625,0.08613426234210497,3.017751755098774,0.625,-0.007577293297714644,-0.0176260322938494,0.3333333333333333,-0.03611629240843032,0.06929463210596387,-0.5662572897904545,0.017656473240130536,-0.043738993386508995,0.37037037037037035,0.7336901569644685,0.003690528855091681,0.054344783014169264,-0.046093073316378096,0.06922108460963464,-0.05583585194003772,100.0,2.111111111111111
kr,kr.trade_amount,A_strong,20,recent,2,4,4,0,4,4,0,0,,,,,,,-0.011717652849725549,-0.013639513850928351,0.25,-0.02236973226096321,0.0004719153624743533,-1.7535951377893255,0.018833309764688576,0.01473677138312075,1.0,3.5109996758808455,,-0.008244787504291199,-0.011717652849725549,-0.0021105856376166,-0.021458649233603473,100.0,2.5
kr,kr.trade_amount,B_moderate2,5,earlier,33,230,230,0,0,0,0,230,-0.010767112532983436,-0.01450040727001505,0.4043478260869565,0.004343211199693969,0.9421762763618317,0.5304347826086957,-0.010767112532983436,-0.01450040727001505,0.4043478260869565,-0.12863768134814121,0.09638398325640245,-1.8140062721537273,0.004343211199693969,0.0035317873366995517,0.5304347826086957,0.9421762763618317,-0.010767112532983436,0.047797009951145795,-0.06077760214253048,0.07730613030319657,-0.08873656583063863,100.0,11.539130434782608
kr,kr.trade_amount,B_moderate2,5,recent,11,38,38,0,14,14,0,24,0.080020313335548,0.0369570650572027,0.9166666666666666,-0.009772967138428502,-0.7260746214286371,0.375,0.048122338000584464,0.0217918990608535,0.6578947368421053,-0.016567665883869757,0.1964146505709108,3.491765182297586,0.002301150095064392,0.011174206069133446,0.6052631578947368,0.2531693034170942,0.080020313335548,0.0733184715432347,0.01909032852069744,0.08576036403007006,-0.001073951661602972,100.0,4.947368421052632
kr,kr.trade_amount,B_moderate2,20,earlier,33,230,230,0,31,31,0,199,-0.07918141859550355,-0.08125,0.3015075376884422,-0.02039221543148812,-1.8890345266956494,0.36683417085427134,-0.06310087278206654,-0.0428306342685629,0.3347826086956522,-0.25077667029401973,0.10437382827146605,-6.459006114885502,-0.023043916794219542,-0.040497949642792505,0.36086956521739133,-2.4034931039550336,-0.07918141859550355,0.07571659225048162,-0.1780873369058597,0.10780586583650541,-0.20601511887387677,100.0,11.539130434782608
kr,kr.trade_amount,B_moderate2,20,recent,11,38,38,0,38,38,0,0,,,,,,,0.054759225271504085,-0.004215901830921,0.39473684210526316,-0.0214252605966078,0.24751613743989798,2.9439455763752402,0.01427752912445672,0.014335604752099051,0.6842105263157895,1.1691888589786923,,0.09875018129358717,0.012238329540218144,0.11300583594878033,-0.006236921582962704,100.0,4.947368421052632
kr,kr.trade_amount,none,5,earlier,36,360,360,0,0,0,0,360,-0.044756582506686945,-0.0559745746928585,0.33055555555555555,-0.021758558240181466,-2.1651909558331437,0.41388888888888886,-0.044756582506686945,-0.0559745746928585,0.33055555555555555,-0.2948972040108827,0.2130207802555148,-4.126714657576034,-0.021758558240181466,-0.025863038897326,0.41388888888888886,-2.1651909558331437,-0.044756582506686945,0.08170978737960198,-0.13714618016996974,0.1339355225926374,-0.1774215496453291,100.0,100.0
kr,kr.trade_amount,none,5,recent,15,150,150,0,40,40,0,110,0.022073208199669965,0.0232991768519612,0.5636363636363636,-0.020532048553663314,-1.4707607480767273,0.4727272727272727,0.014678306334650835,0.0115628630149227,0.5266666666666666,-0.11173614775725595,0.16769442743417023,1.4864408971666727,-0.0071306399732010564,0.01029184624667635,0.5466666666666666,-0.6608756330227358,0.022073208199669965,0.06581921937785053,-0.04092517294722559,0.10091563124560521,-0.06865619659092562,100.0,100.0
kr,kr.trade_amount,none,20,earlier,36,360,360,0,40,40,0,320,-0.25407963668904215,-0.25195820713035255,0.10625,-0.1681822082052436,-11.455244851209024,0.165625,-0.22718255197410153,-0.23645117990388187,0.1527777777777778,-0.5681041460042959,0.07688541866257902,-15.184640733815078,-0.15897218440358313,-0.15562042820809546,0.2,-11.404919942903074,-0.25407963668904215,0.15296901040761643,-0.3383168849448243,0.21275173678075388,-0.3762807652804817,100.0,100.0
kr,kr.trade_amount,none,20,recent,15,150,150,0,150,150,0,0,,,,,,,0.03148835830173279,0.02406302467376285,0.5866666666666667,-0.1303848910945684,0.2142912132652305,2.380164896525994,0.029776765785524358,0.044516408537733504,0.68,2.2858350051553735,,0.09006366897520399,-0.05499500350409529,0.13422873311736902,-0.08272079539392269,100.0,100.0
